b9a51ac,2017-02-28T17:41:58+01:00,836825,0.033249
b9a51ac,2017-02-28T17:41:58+01:00,1781298,0.068838
b9a51ac,2017-02-28T17:41:58+01:00,990637,0.039239
b9a51ac,2017-02-28T17:41:58+01:00,6173549,0.236425
b9a51ac,2017-02-28T17:41:58+01:00,9652322,0.389530
b9a51ac,2017-02-28T17:41:58+01:00,435898,0.019885
b9a51ac,2017-02-28T17:41:58+01:00,5325955,0.210415
b9a51ac,2017-02-28T17:41:58+01:00,5494712,0.214319
b9a51ac,2017-02-28T17:41:58+01:00,6471188,0.250672
b9a51ac,2017-02-28T17:41:58+01:00,9087952,0.411016
b9a51ac,2017-02-28T17:41:58+01:00,836825,0.032285
b9a51ac,2017-02-28T17:41:58+01:00,1781298,0.072561
b9a51ac,2017-02-28T17:41:58+01:00,990637,0.038199
b9a51ac,2017-02-28T17:41:58+01:00,6173549,0.258637
b9a51ac,2017-02-28T17:41:58+01:00,9652322,0.377402
b9a51ac,2017-02-28T17:41:58+01:00,435898,0.018134
b9a51ac,2017-02-28T17:41:58+01:00,5325955,0.203459
b9a51ac,2017-02-28T17:41:58+01:00,5494712,0.220371
b9a51ac,2017-02-28T17:41:58+01:00,6471188,0.255585
b9a51ac,2017-02-28T17:41:58+01:00,9087952,0.371262
b9a51ac,2017-02-28T17:41:58+01:00,836825,0.038094
b9a51ac,2017-02-28T17:41:58+01:00,1781298,0.069806
b9a51ac,2017-02-28T17:41:58+01:00,990637,0.038686
b9a51ac,2017-02-28T17:41:58+01:00,6173549,0.242132
b9a51ac,2017-02-28T17:41:58+01:00,9652322,0.402526
b9a51ac,2017-02-28T17:41:58+01:00,435898,0.017403
b9a51ac,2017-02-28T17:41:58+01:00,5325955,0.207557
b9a51ac,2017-02-28T17:41:58+01:00,5494712,0.218681
b9a51ac,2017-02-28T17:41:58+01:00,6471188,0.264729
b9a51ac,2017-02-28T17:41:58+01:00,9087952,0.369439
b9a51ac,2017-02-28T17:41:58+01:00,836825,0.032798
b9a51ac,2017-02-28T17:41:58+01:00,1781298,0.074257
b9a51ac,2017-02-28T17:41:58+01:00,990637,0.038483
b9a51ac,2017-02-28T17:41:58+01:00,6173549,0.249512
b9a51ac,2017-02-28T17:41:58+01:00,9652322,0.386300
b9a51ac,2017-02-28T17:41:58+01:00,435898,0.017408
b9a51ac,2017-02-28T17:41:58+01:00,5325955,0.206265
b9a51ac,2017-02-28T17:41:58+01:00,5494712,0.221677
b9a51ac,2017-02-28T17:41:58+01:00,6471188,0.273633
b9a51ac,2017-02-28T17:41:58+01:00,9087952,0.361708
b9a51ac,2017-02-28T17:41:58+01:00,836825,0.032632
b9a51ac,2017-02-28T17:41:58+01:00,1781298,0.072839
b9a51ac,2017-02-28T17:41:58+01:00,990637,0.038201
b9a51ac,2017-02-28T17:41:58+01:00,6173549,0.235651
b9a51ac,2017-02-28T17:41:58+01:00,9652322,0.414772
b9a51ac,2017-02-28T17:41:58+01:00,435898,0.016965
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.207821
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.212010
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.269589
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.365869
dd2529c,2017-01-24T11:02:10+01:00,836825,0.033727
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.069833
dd2529c,2017-01-24T11:02:10+01:00,990637,0.040695
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.237302
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.386757
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017459
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.231164
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.223375
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.256824
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.361696
dd2529c,2017-01-24T11:02:10+01:00,836825,0.034102
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.069148
dd2529c,2017-01-24T11:02:10+01:00,990637,0.039981
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.241448
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.399341
dd2529c,2017-01-24T11:02:10+01:00,435898,0.018674
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.206285
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.213409
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.251994
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.363946
dd2529c,2017-01-24T11:02:10+01:00,836825,0.035140
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.068976
dd2529c,2017-01-24T11:02:10+01:00,990637,0.038940
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.240099
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.379062
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017362
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.204224
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.224520
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.262382
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.374773
dd2529c,2017-01-24T11:02:10+01:00,836825,0.032987
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.069262
dd2529c,2017-01-24T11:02:10+01:00,990637,0.040915
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.240566
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.382690
dd2529c,2017-01-24T11:02:10+01:00,435898,0.019702
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.208147
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.221772
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.282952
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.364497
dd2529c,2017-01-24T11:02:10+01:00,836825,0.033096
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.070181
dd2529c,2017-01-24T11:02:10+01:00,990637,0.041743
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.273676
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.384602
dd2529c,2017-01-24T11:02:10+01:00,435898,0.019092
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.216049
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.216365
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.251829
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.356794
dd2529c,2017-01-24T11:02:10+01:00,836825,0.032984
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.068605
dd2529c,2017-01-24T11:02:10+01:00,990637,0.039758
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.237691
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.388914
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017576
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.205323
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.214051
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.251645
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.362671
dd2529c,2017-01-24T11:02:10+01:00,836825,0.033580
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.073089
dd2529c,2017-01-24T11:02:10+01:00,990637,0.040790
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.238857
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.381326
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017929
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.216023
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.216357
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.256472
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.359199
dd2529c,2017-01-24T11:02:10+01:00,836825,0.034312
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.067965
dd2529c,2017-01-24T11:02:10+01:00,990637,0.045887
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.261864
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.413199
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017597
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.218216
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.218033
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.278334
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.356283
dd2529c,2017-01-24T11:02:10+01:00,836825,0.032890
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.069309
dd2529c,2017-01-24T11:02:10+01:00,990637,0.038896
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.239001
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.399047
dd2529c,2017-01-24T11:02:10+01:00,435898,0.017516
dd2529c,2017-01-24T11:02:10+01:00,5325955,0.214845
dd2529c,2017-01-24T11:02:10+01:00,5494712,0.221516
dd2529c,2017-01-24T11:02:10+01:00,6471188,0.251134
dd2529c,2017-01-24T11:02:10+01:00,9087952,0.360667
dd2529c,2017-01-24T11:02:10+01:00,836825,0.033161
dd2529c,2017-01-24T11:02:10+01:00,1781298,0.068477
dd2529c,2017-01-24T11:02:10+01:00,990637,0.038599
dd2529c,2017-01-24T11:02:10+01:00,6173549,0.244150
dd2529c,2017-01-24T11:02:10+01:00,9652322,0.402079
dd2529c,2017-01-24T11:02:10+01:00,435898,0.024002
